model,unique_id,cutoff,n,scale,mae,wape,mase,pinball,coverage,mean_actual
AutoETS,FOODS_3_089_TX_1,2016-05-22,28,1.4634448574969021,0.8448787846472587,0.8157450334525257,0.5773219129638762,0.24112977167036728,0.9285714285714286,1.0357142857142858
AutoETS,FOODS_3_099_CA_1,2016-02-28,28,7.284923928077455,6.982196166932204,0.47108793415446193,0.9584446228767769,2.439954535377298,0.7857142857142857,14.821428571428571
AutoETS,FOODS_3_099_CA_1,2016-03-27,28,7.37017310252996,4.838824055848464,0.33536404347464605,0.6565414391946155,1.6777566111735442,0.8928571428571429,14.428571428571429
AutoETS,FOODS_3_099_CA_1,2016-04-24,28,7.391527599486521,4.504916678251058,0.30765284631958445,0.6094703182281302,1.4629144100744909,0.9285714285714286,14.642857142857142
AutoETS,FOODS_3_099_CA_1,2016-05-22,28,7.345724907063197,10.629571000472268,1.3973144977146643,1.447041801177652,3.5035966647599848,0.42857142857142855,7.607142857142857
AutoETS,FOODS_3_122_WI_3,2016-02-28,28,0.9142461964038727,1.1366165765725194,0.8160324139495011,1.2432281162812882,0.36087433115892925,0.6428571428571429,1.3928571428571428
AutoETS,FOODS_3_122_WI_3,2016-03-27,28,0.9320905459387483,0.7740052694034893,0.6991015336547646,0.8303970818886007,0.23143640786787115,0.8928571428571429,1.1071428571428572
AutoETS,FOODS_3_122_WI_3,2016-04-24,28,0.9332477535301669,0.9365171095674828,1.0488991627155808,1.0035032026864774,0.25714349334733877,0.8214285714285714,0.8928571428571429
AutoETS,FOODS_3_122_WI_3,2016-05-22,28,0.9368029739776952,0.8818028573327522,1.2994989476482666,0.9412895580258347,0.2533941057071658,0.9285714285714286,0.6785714285714286
AutoETS,FOODS_3_143_WI_2,2016-02-28,28,0.4896265560165975,0.6449508837185194,1.003256930228808,1.3172301947132472,0.22076365086445257,0.8214285714285714,0.6428571428571429
AutoETS,FOODS_3_143_WI_2,2016-03-27,28,0.5006657789613849,0.8755673500677557,0.9429186846883523,1.748806063566182,0.28593225912797704,0.8214285714285714,0.9285714285714286
AutoETS,FOODS_3_143_WI_2,2016-04-24,28,0.521181001283697,0.7948778885598232,1.1128290439837525,1.5251474758327643,0.23799249493745397,0.8214285714285714,0.7142857142857143
AutoETS,FOODS_3_143_WI_2,2016-05-22,28,0.5291201982651796,0.75,1.0,1.4174473067915692,0.21580776355502898,0.9285714285714286,0.75
AutoETS,FOODS_3_149_WI_1,2016-02-28,28,0.23236514522821577,0.5713911020188023,1.1427822040376046,2.4590224211880596,0.190334284302414,0.6428571428571429,0.5
AutoETS,FOODS_3_149_WI_1,2016-03-27,28,0.24900133155792276,0.5311158985312331,2.9742490317749057,2.132984170037198,0.1461648155075599,0.9285714285714286,0.17857142857142858
AutoETS,FOODS_3_149_WI_1,2016-04-24,28,0.25673940949935814,0.35959620026687933,1.6781156012454368,1.400627200039495,0.10941115108707936,0.8214285714285714,0.21428571428571427
AutoETS,FOODS_3_149_WI_1,2016-05-22,28,0.2614622057001239,0.6940183285986904,1.0227638526717542,2.654373417910631,0.24145444221683265,0.5357142857142857,0.6785714285714286
AutoETS,FOODS_3_158_WI_2,2016-02-28,28,0.8616874135546335,0.68386776431871,1.59569145007699,0.7936378709509266,0.20336884099132585,0.9285714285714286,0.42857142857142855
AutoETS,FOODS_3_158_WI_2,2016-03-27,28,0.8641810918774967,0.7641622859203915,1.3372840003606852,0.8842617515041818,0.2322702532802287,0.8571428571428571,0.5714285714285714
AutoETS,FOODS_3_158_WI_2,2016-04-24,28,0.8664955070603337,0.6570384851931037,1.6724615986733549,0.7582710814302634,0.17910591058230463,0.8928571428571429,0.39285714285714285
AutoETS,FOODS_3_158_WI_2,2016-05-22,28,0.8550185873605948,0.5023289690570852,1.4065211133598388,0.5875064898971997,0.1430869404897533,1.0,0.35714285714285715
AutoETS,FOODS_3_173_WI_1,2016-02-28,28,0.2766251728907331,0.3075143884694492,1.4350671461907627,1.1116645143170587,0.09438896680500555,0.7857142857142857,0.21428571428571427
AutoETS,FOODS_3_173_WI_1,2016-03-27,28,0.2796271637816245,0.2530432683374072,2.361737171149134,0.9049309262923467,0.08442506709810865,0.9285714285714286,0.10714285714285714
AutoETS,FOODS_3_173_WI_1,2016-04-24,28,0.2811296534017972,0.21126508494935825,2.9577111892910155,0.7514863067376716,0.06485483856550386,0.9285714285714286,0.07142857142857142
AutoETS,FOODS_3_173_WI_1,2016-05-22,28,0.275092936802974,0.2482688816427069,2.3171762286652644,0.9024909346201103,0.08354938313114146,0.9285714285714286,0.10714285714285714
AutoETS,FOODS_3_177_TX_3,2016-02-28,28,0.3775933609958506,0.5142332547738693,1.1998775944723616,1.3618704879176098,0.14318412788924517,0.9285714285714286,0.42857142857142855
AutoETS,FOODS_3_177_TX_3,2016-03-27,28,0.38748335552596536,0.39661892704695206,3.701776652438219,1.0235766811417903,0.10279799266639349,1.0,0.10714285714285714
AutoETS,FOODS_3_177_TX_3,2016-04-24,28,0.38254172015404364,0.3429483410506106,1.6004255915695162,0.8964991868403546,0.10427323227349077,0.8214285714285714,0.21428571428571427
AutoETS,FOODS_3_177_TX_3,2016-05-22,28,0.37794299876084264,0.4227983412357138,1.3153726171777764,1.11868282418761,0.11823593131774993,0.7142857142857143,0.32142857142857145
AutoETS,FOODS_3_181_WI_3,2016-02-28,28,0.9087136929460581,0.996931384250343,0.7544345610543136,1.0970797424855372,0.33314556553063146,0.8214285714285714,1.3214285714285714
AutoETS,FOODS_3_181_WI_3,2016-03-27,28,0.929427430093209,0.9862582581507587,1.3150110108676782,1.0611460628527505,0.27984287632391525,0.8928571428571429,0.75
AutoETS,FOODS_3_181_WI_3,2016-04-24,28,0.9358151476251605,1.0041527076942556,0.9372091938479719,1.0730246355196502,0.30856683477539676,0.75,1.0714285714285714
AutoETS,FOODS_3_181_WI_3,2016-05-22,28,0.952912019826518,0.8961828180089799,0.8094554485242399,0.9404675346336109,0.29336628354185895,0.8214285714285714,1.1071428571428572
AutoETS,FOODS_3_222_WI_3,2016-02-28,28,0.5269709543568465,1.1006389846765536,1.1006389846765536,2.0886141362759796,0.3719332219903114,0.7142857142857143,1.0
AutoETS,FOODS_3_222_WI_3,2016-03-27,28,0.5565912117177098,0.5786497057274463,1.2463224431052689,1.0396314090940482,0.16638959843646275,0.8928571428571429,0.4642857142857143
AutoETS,FOODS_3_222_WI_3,2016-04-24,28,0.5596919127086007,0.4195939920788683,1.6783759683154733,0.7496874308014643,0.12006609358465063,0.9642857142857143,0.25
AutoETS,FOODS_3_222_WI_3,2016-05-22,28,0.5551425030978935,0.40027363564998725,1.867943633033274,0.7210286249320083,0.10947345459447148,1.0,0.21428571428571427
AutoETS,FOODS_3_234_TX_3,2016-02-28,28,11.630705394190871,1.208815447523656,5.641138755110394,0.10393311553806676,0.8048347356698503,1.0,0.21428571428571427
AutoETS,FOODS_3_234_TX_3,2016-03-27,28,11.213049267643143,0.3131969865882976,8.769515624472332,0.027931473331885937,0.6165644047556871,1.0,0.03571428571428571
AutoETS,FOODS_3_234_TX_3,2016-04-24,28,10.812580231065468,12.449759342843853,0.9959807474275083,1.1514142856553915,3.644705700371808,0.7142857142857143,12.5
AutoETS,FOODS_3_234_TX_3,2016-05-22,28,10.869888475836431,8.821428571428571,0.5811764705882352,0.811547293335939,2.859649902262425,0.8928571428571429,15.178571428571429
AutoETS,FOODS_3_261_CA_3,2016-02-28,28,0.39557399723374825,3.3028124616508734,1.2497128233273576,8.349417516690844,1.2714198206628216,0.21428571428571427,2.642857142857143
AutoETS,FOODS_3_261_CA_3,2016-03-27,28,0.4447403462050599,1.7765231727441015,0.3768382487639004,3.9945176728467673,0.6428520980869081,0.6785714285714286,4.714285714285714
AutoETS,FOODS_3_261_CA_3,2016-04-24,28,0.5109114249037228,2.2565904488006696,0.585041968207581,4.41679386838121,0.8018054421541786,0.35714285714285715,3.857142857142857
AutoETS,FOODS_3_261_CA_3,2016-05-22,28,0.5799256505576208,1.5213323042250722,0.3109292300605987,2.6233230117727206,0.5618784706327316,0.6428571428571429,4.892857142857143
AutoETS,FOODS_3_271_TX_2,2016-02-28,28,1.648686030428769,2.062955302145786,1.6045207905578336,1.251272385445808,0.5697232896193242,0.7857142857142857,1.2857142857142858
AutoETS,FOODS_3_271_TX_2,2016-03-27,28,1.6604527296937417,0.39724871053363353,,0.23924120417863576,0.16580543067221518,1.0,0.0
AutoETS,FOODS_3_271_TX_2,2016-04-24,28,1.600770218228498,0.12189325409692756,,0.07614662786006943,0.1040766605393447,1.0,0.0
AutoETS,FOODS_3_271_TX_2,2016-05-22,28,1.5452292441140025,0.9642857142857143,1.0,0.6240405544735937,0.3137962536360798,0.8214285714285714,0.9642857142857143
AutoETS,FOODS_3_279_TX_2,2016-02-28,28,0.3872752420470263,0.42667661534792817,1.7067064613917127,1.101739974630543,0.11908444704192857,0.8928571428571429,0.25
AutoETS,FOODS_3_279_TX_2,2016-03-27,28,0.38748335552596536,0.4238158000693205,1.3185380446601083,1.0937651747493462,0.11629398018660082,0.9642857142857143,0.32142857142857145
AutoETS,FOODS_3_279_TX_2,2016-04-24,28,0.3889602053915276,0.44225584119962447,1.3759070615099427,1.1370207930511798,0.1310380651341514,0.9285714285714286,0.32142857142857145
AutoETS,FOODS_3_279_TX_2,2016-05-22,28,0.39281288723667906,0.4082003930943901,1.4287013758303653,1.0391726095494411,0.11375987077132857,0.9642857142857143,0.2857142857142857
AutoETS,FOODS_3_285_TX_3,2016-02-28,28,0.7856154910096819,0.8964626703910578,1.140952489588619,1.1410959695294627,0.25445865853878397,0.9285714285714286,0.7857142857142857
AutoETS,FOODS_3_285_TX_3,2016-03-27,28,0.7989347536617842,0.7857142857142857,1.0,0.983452380952381,0.2324588620554563,0.8928571428571429,0.7857142857142857
AutoETS,FOODS_3_285_TX_3,2016-04-24,28,0.7997432605905006,1.0195905780460686,0.8156724624368549,1.274897368054394,0.3045079635875887,0.8214285714285714,1.25
AutoETS,FOODS_3_285_TX_3,2016-05-22,28,0.8240396530359355,0.8455630493116703,1.1837882690363384,1.0261193696158164,0.22999547517208782,0.9642857142857143,0.7142857142857143
AutoETS,FOODS_3_286_WI_1,2016-02-28,28,0.47994467496542187,0.4846227139145816,1.2335850899643896,1.009747037925771,0.13748377419752156,0.8928571428571429,0.39285714285714285
AutoETS,FOODS_3_286_WI_1,2016-03-27,28,0.4833555259653795,0.4414455609142885,1.3733861895111197,0.913293708668404,0.12049410556757556,0.9285714285714286,0.32142857142857145
AutoETS,FOODS_3_286_WI_1,2016-04-24,28,0.48267008985879334,0.493307018950545,1.5347329478461402,1.0220376802193472,0.14138385978918758,0.8928571428571429,0.32142857142857145
AutoETS,FOODS_3_286_WI_1,2016-05-22,28,0.48451053283767037,0.7239219828342505,1.0668323957557375,1.4941305374609721,0.23898507353109283,0.7142857142857143,0.6785714285714286
AutoETS,FOODS_3_304_CA_1,2016-02-28,28,1.6334716459197787,1.5301407527807183,0.7789807468701838,0.936741544674394,0.4808539974775502,0.7857142857142857,1.9642857142857142
AutoETS,FOODS_3_304_CA_1,2016-03-27,28,1.6537949400798935,1.045095317536419,0.6096389352295778,0.6319376678501213,0.3193471481470803,0.9642857142857143,1.7142857142857142
AutoETS,FOODS_3_304_CA_1,2016-04-24,28,1.6469833119383825,1.5376312922333217,0.6523284270080759,0.9336046583396396,0.46546514060362687,0.8214285714285714,2.357142857142857
AutoETS,FOODS_3_304_CA_1,2016-05-22,28,1.6517967781908303,1.372324150797994,0.7389437735066122,0.8308068939939843,0.419224275004633,0.7857142857142857,1.8571428571428572
AutoETS,FOODS_3_351_TX_3,2016-02-28,28,1.5629322268326418,1.8666063114680271,0.9678699392797178,1.1942976665410474,0.5984194424973716,0.8214285714285714,1.9285714285714286
AutoETS,FOODS_3_351_TX_3,2016-03-27,28,1.5858854860186418,2.2260500883567826,1.0053129431288697,1.4036638256557044,0.688479307632256,0.8571428571428571,2.2142857142857144
AutoETS,FOODS_3_351_TX_3,2016-04-24,28,1.6367137355584083,1.8646491436888974,0.9323245718444487,1.1392640650460009,0.5300493773746664,0.8571428571428571,2.0
AutoETS,FOODS_3_351_TX_3,2016-05-22,28,1.648079306071871,1.653005302420016,0.7120638225809299,1.0029889316187617,0.48047121171594104,0.8928571428571429,2.3214285714285716
AutoETS,FOODS_3_354_CA_4,2016-02-28,28,0.9280774550484094,0.8194806867654556,0.9178183691773103,0.8829873867830468,0.2540184769364791,0.8928571428571429,0.8928571428571429
AutoETS,FOODS_3_354_CA_4,2016-03-27,28,0.9387483355525965,0.6522438103237951,1.3044876206475902,0.6948015624867662,0.17894230610943032,0.9642857142857143,0.5
AutoETS,FOODS_3_354_CA_4,2016-04-24,28,0.9242618741976893,0.7316645551390469,1.3657738362595542,0.7916204006296077,0.2109184495383077,0.9285714285714286,0.5357142857142857
AutoETS,FOODS_3_354_CA_4,2016-05-22,28,0.9144981412639405,0.6908585879473791,1.4880031125020472,0.7554510575522154,0.18541135774752465,0.9285714285714286,0.4642857142857143
AutoETS,FOODS_3_387_WI_2,2016-02-28,28,0.4702627939142462,0.5357151614641101,1.0000016347330056,1.1391825345251518,0.19322465067235,0.8928571428571429,0.5357142857142857
AutoETS,FOODS_3_387_WI_2,2016-03-27,28,0.4793608521970706,1.295752621483444,0.7558556958653423,2.7030839409279626,0.46030201959112216,0.5357142857142857,1.7142857142857142
AutoETS,FOODS_3_387_WI_2,2016-04-24,28,0.5044929396662388,1.6734233654482182,1.0186055267945675,3.3170402078477403,0.5982647342440098,0.2857142857142857,1.6428571428571428
AutoETS,FOODS_3_387_WI_2,2016-05-22,28,0.5576208178438662,1.164621524015788,0.8813352073632991,2.0885545997349797,0.35012187026451436,0.35714285714285715,1.3214285714285714
AutoETS,FOODS_3_392_CA_3,2016-02-28,28,0.9695712309820194,0.8673288464495484,0.899452137058791,0.8945488673081649,0.2577496021433071,0.8928571428571429,0.9642857142857143
AutoETS,FOODS_3_392_CA_3,2016-03-27,28,0.9747003994673769,1.039858919755543,0.7465653782860309,1.0668497933557552,0.30313172922161064,0.8214285714285714,1.3928571428571428
AutoETS,FOODS_3_392_CA_3,2016-04-24,28,0.9910141206675225,0.9380920098911577,0.8755525425650805,0.9465980255248858,0.27244554103716456,0.7857142857142857,1.0714285714285714
AutoETS,FOODS_3_392_CA_3,2016-05-22,28,0.9950433705080545,0.9063854955239112,1.5861746171668447,0.9109004917656244,0.24401961807301809,0.8571428571428571,0.5714285714285714
AutoETS,FOODS_3_414_CA_4,2016-02-28,28,0.6085753803596127,1.0186888366987767,0.920106046050508,1.6738909748482174,0.30987046634710985,0.5,1.1071428571428572
AutoETS,FOODS_3_414_CA_4,2016-03-27,28,0.6218375499334221,0.9210273953472756,0.9551395211008784,1.4811382738882313,0.28229189103951957,0.5,0.9642857142857143
AutoETS,FOODS_3_414_CA_4,2016-04-24,28,0.6431322207958922,1.0463585215903595,0.7512317590905144,1.6269726313750301,0.3296039319028644,0.7857142857142857,1.3928571428571428
AutoETS,FOODS_3_414_CA_4,2016-05-22,28,0.6802973977695167,0.9665396095950144,1.2887194794600192,1.4207604097325621,0.2704262723100766,0.42857142857142855,0.75
AutoETS,FOODS_3_427_TX_2,2016-02-28,28,0.5795297372060858,0.7143279276134156,1.2500738733234773,1.2325992641157504,0.2270462527867656,0.8214285714285714,0.5714285714285714
AutoETS,FOODS_3_427_TX_2,2016-03-27,28,0.5858854860186418,0.705658851556761,1.0976915468660726,1.2044313579980173,0.21616016130421423,0.8571428571428571,0.6428571428571429
AutoETS,FOODS_3_427_TX_2,2016-04-24,28,0.6007702182284981,0.5348073977370517,1.4974607136637446,0.8902029120452206,0.14980302918223196,0.9285714285714286,0.35714285714285715
AutoETS,FOODS_3_427_TX_2,2016-05-22,28,0.59727385377943,0.5075922576424077,2.0303690305696307,0.8498484479614585,0.14685221042914492,0.9285714285714286,0.25
AutoETS,FOODS_3_465_CA_2,2016-02-28,28,0.49930843706777317,0.7264481397987422,2.905792559194969,1.4549086013143784,0.1906135985598969,1.0,0.25
AutoETS,FOODS_3_465_CA_2,2016-03-27,28,0.5046604527296937,0.7899993697687767,2.7649977941907187,1.5654077221539613,0.22431558487273207,0.9285714285714286,0.2857142857142857
AutoETS,FOODS_3_465_CA_2,2016-04-24,28,0.5070603337612324,0.7025949038848773,1.3115104872517709,1.3856238737375175,0.21172725644086365,0.8571428571428571,0.5357142857142857
AutoETS,FOODS_3_465_CA_2,2016-05-22,28,0.516728624535316,0.7842018112795738,1.2198694842126703,1.5176279657137075,0.24009771492919668,0.8214285714285714,0.6428571428571429
AutoETS,FOODS_3_491_CA_4,2016-02-28,28,5.86445366528354,3.4348994573078677,0.3656927178882901,0.5857151668947143,1.2060807934837958,0.8928571428571429,9.392857142857142
AutoETS,FOODS_3_491_CA_4,2016-03-27,28,5.838881491344874,4.498791109968692,0.5058881569442706,0.7704885116502822,1.4237755867396977,0.9642857142857143,8.892857142857142
AutoETS,FOODS_3_491_CA_4,2016-04-24,28,5.862644415917844,4.261692467763105,0.530343951543853,0.7269232389725111,1.364473960195979,0.9285714285714286,8.035714285714286
AutoETS,FOODS_3_491_CA_4,2016-05-22,28,5.869888475836431,4.062627124336207,0.4443498417242726,0.6921131706437237,1.2193626174699166,0.9642857142857143,9.142857142857142
AutoETS,FOODS_3_498_CA_1,2016-02-28,28,5.829875518672199,3.7680725339305465,1.7882378127128018,0.6463384204108624,1.0600776397408125,1.0,2.107142857142857
AutoETS,FOODS_3_498_CA_1,2016-03-27,28,5.752330226364847,5.742947491500396,0.9458972338941829,0.998368881045555,2.085747445986012,0.8928571428571429,6.071428571428571
AutoETS,FOODS_3_498_CA_1,2016-04-24,28,5.847240051347882,3.879142646582058,1.324585293954849,0.6634142967480622,1.0986382522927276,1.0,2.9285714285714284
AutoETS,FOODS_3_498_CA_1,2016-05-22,28,5.788104089219331,3.5770822899340025,0.8416664211609418,0.6180058676893042,0.996050606533276,0.9642857142857143,4.25
AutoETS,FOODS_3_503_WI_2,2016-02-28,28,3.704011065006916,2.582407494085132,0.37271860739373036,0.6971921651320202,0.8995309771904471,0.9642857142857143,6.928571428571429
AutoETS,FOODS_3_503_WI_2,2016-03-27,28,3.6884154460719043,2.8580636449883756,0.40213960834007295,0.7748757391286173,0.8819811477897517,0.8928571428571429,7.107142857142857
AutoETS,FOODS_3_503_WI_2,2016-04-24,28,3.668806161745828,2.8687327632239064,0.5656656152835872,0.7819254102699171,0.8691402002590257,0.9285714285714286,5.071428571428571
AutoETS,FOODS_3_503_WI_2,2016-05-22,28,3.645600991325898,2.390927649010208,0.3203156658961044,0.6558390933892718,0.8241726227987639,0.9642857142857143,7.464285714285714
AutoETS,FOODS_3_519_CA_4,2016-02-28,28,2.632088520055325,2.802175442663543,0.98076140493224,1.06462051762782,0.9117421318767347,0.9285714285714286,2.857142857142857
AutoETS,FOODS_3_519_CA_4,2016-03-27,28,2.7083888149134485,2.0269724507952858,1.4188807155567,0.7484052657557816,0.5713428302915787,0.9642857142857143,1.4285714285714286
AutoETS,FOODS_3_519_CA_4,2016-04-24,28,2.670089858793325,1.7826645964799783,0.7340383632564617,0.6676421733932226,0.5090063401342866,0.9285714285714286,2.4285714285714284
AutoETS,FOODS_3_519_CA_4,2016-05-22,28,2.644361833952912,1.8034129612672216,0.6311945364435275,0.6819841891952426,0.5680686821833746,0.8571428571428571,2.857142857142857
AutoETS,FOODS_3_520_TX_2,2016-02-28,28,1.0857538035961272,1.0318441191957604,0.9962632874993548,0.9503481505459042,0.28392060217554715,0.9642857142857143,1.0357142857142858
AutoETS,FOODS_3_520_TX_2,2016-03-27,28,1.0892143808255659,0.996969013009665,0.8210333048314888,0.9153101818707315,0.3151085459185327,0.8928571428571429,1.2142857142857142
AutoETS,FOODS_3_520_TX_2,2016-04-24,28,1.105263157894737,0.7906103891958881,0.7379030299161623,0.7153141616534225,0.24141193596950764,0.8928571428571429,1.0714285714285714
AutoETS,FOODS_3_520_TX_2,2016-05-22,28,1.1127633209417596,1.3891690679219866,0.8455811717786005,1.2483958104822308,0.475089687075435,0.8214285714285714,1.6428571428571428
AutoETS,FOODS_3_533_WI_1,2016-02-28,28,0.9806362378976486,1.0463978962155287,0.8138650303898557,1.0670601959997563,0.32089988393523156,0.8571428571428571,1.2857142857142858
AutoETS,FOODS_3_533_WI_1,2016-03-27,28,0.9920106524633822,0.8697202470596574,1.0146736215696004,0.8767247054252386,0.2614110338804319,0.8928571428571429,0.8571428571428571
AutoETS,FOODS_3_533_WI_1,2016-04-24,28,0.9948652118100129,0.6820553881021156,1.3641107762042313,0.685575673976191,0.2085523156166545,0.9642857142857143,0.5
AutoETS,FOODS_3_533_WI_1,2016-05-22,28,0.9838909541511772,0.7118464319111617,0.9059863678869331,0.7235013483026542,0.20621604307285496,0.8571428571428571,0.7857142857142857
AutoETS,FOODS_3_534_TX_3,2016-02-28,28,1.1134163208852006,0.8030960809470364,1.0221222848416827,0.7212900205275867,0.22198556158627142,0.9642857142857143,0.7857142857142857
AutoETS,FOODS_3_534_TX_3,2016-03-27,28,1.0985352862849533,0.8822716187224515,1.3001897539067706,0.8031345280734075,0.24955904789051292,0.8571428571428571,0.6785714285714286
AutoETS,FOODS_3_534_TX_3,2016-04-24,28,1.092426187419769,0.8804922135814707,0.6487837363231889,0.8059969851703475,0.28013171971590883,0.8571428571428571,1.3571428571428572
AutoETS,FOODS_3_534_TX_3,2016-05-22,28,1.0954151177199505,1.6339175966871178,0.714838948550614,1.4915967200526064,0.5493274676474212,0.7142857142857143,2.2857142857142856
AutoETS,FOODS_3_556_WI_2,2016-02-28,28,0.4605809128630705,0.6111364504126406,1.901313401283771,1.3268818427878055,0.1631726085404886,0.9285714285714286,0.32142857142857145
AutoETS,FOODS_3_556_WI_2,2016-03-27,28,0.4607190412782956,0.503809764118721,1.410667339532419,1.0935292857027732,0.14308557758464346,0.9285714285714286,0.35714285714285715
AutoETS,FOODS_3_556_WI_2,2016-04-24,28,0.4595635430038511,0.4100697351673363,3.827317528228472,0.8923025801546228,0.10981801014910059,1.0,0.10714285714285714
AutoETS,FOODS_3_556_WI_2,2016-05-22,28,0.45229244114002476,0.27720278510201135,1.9404194957140795,0.612883965965269,0.0807915740950753,1.0,0.14285714285714285
AutoETS,FOODS_3_558_CA_3,2016-02-28,28,0.8824343015214384,0.23478554697915083,3.2869976577081115,0.2660657530813888,0.08895379090730408,1.0,0.07142857142857142
AutoETS,FOODS_3_558_CA_3,2016-03-27,28,0.8561917443408789,1.0132147551113462,1.0132147551113462,1.1833970156899236,0.35474719501638435,0.7142857142857143,1.0
AutoETS,FOODS_3_558_CA_3,2016-04-24,28,0.8626444159178434,1.0944119121640032,0.9576104231435029,1.2686709517496406,0.31070445280851267,0.8571428571428571,1.1428571428571428
AutoETS,FOODS_3_558_CA_3,2016-05-22,28,0.8736059479553904,1.0600786978797034,0.7239561839178462,1.2134517860835754,0.3326231559159956,0.7142857142857143,1.4642857142857142
AutoETS,FOODS_3_565_CA_1,2016-02-28,28,1.4716459197787,1.0519369377273045,0.8415495501818435,0.7148030131361288,0.2981994683493139,0.8214285714285714,1.25
AutoETS,FOODS_3_565_CA_1,2016-03-27,28,1.4673768308921438,1.0079826550768682,0.6883783985890808,0.6869282885324212,0.2868549463166282,0.8571428571428571,1.4642857142857142
AutoETS,FOODS_3_565_CA_1,2016-04-24,28,1.465982028241335,1.2862842276310809,0.6795463844088729,0.8774215528236533,0.3813971688126929,0.7857142857142857,1.8928571428571428
AutoETS,FOODS_3_565_CA_1,2016-05-22,28,1.473358116480793,1.2198628666076368,0.9487822295837175,0.827947294661365,0.35740604777370955,0.8571428571428571,1.2857142857142858
AutoETS,FOODS_3_565_TX_2,2016-02-28,28,1.2849239280774551,0.7887750123961543,0.5386756182217639,0.6138690354816141,0.22996521557952682,1.0,1.4642857142857142
AutoETS,FOODS_3_565_TX_2,2016-03-27,28,1.2836218375499335,1.1407842661099534,0.6518767234914019,0.8887230122910529,0.3261258743977018,0.8214285714285714,1.75
AutoETS,FOODS_3_565_TX_2,2016-04-24,28,1.2862644415917843,1.197190875983398,0.8380336131883785,0.930750192007053,0.35405658902243453,0.7142857142857143,1.4285714285714286
AutoETS,FOODS_3_565_TX_2,2016-05-22,28,1.3073110285006195,0.8325383806244775,0.6300290447969019,0.6368326759847899,0.2598805647029036,0.9285714285714286,1.3214285714285714
AutoETS,FOODS_3_572_WI_3,2016-02-28,28,1.690179806362379,3.025054914822193,0.2951273087631408,1.7897828996861256,0.9977118598197573,0.75,10.25
AutoETS,FOODS_3_572_WI_3,2016-03-27,28,1.7869507323568574,4.19998705237807,0.38306070836021483,2.3503653325901124,1.4407936958389087,0.5,10.964285714285714
AutoETS,FOODS_3_572_WI_3,2016-04-24,28,1.8806161745827985,2.989910770617078,0.2238435871050219,1.5898569899731767,0.947873763883881,0.6785714285714286,13.357142857142858
AutoETS,FOODS_3_572_WI_3,2016-05-22,28,1.9591078066914498,5.015390328347219,0.4792864477601438,2.560037947486531,1.729548782050068,0.5,10.464285714285714
AutoETS,FOODS_3_593_WI_1,2016-02-28,28,0.5753803596127247,0.4032100352473596,1.2544312207695631,0.7007712872207716,0.12514933283523882,0.9285714285714286,0.32142857142857145
AutoETS,FOODS_3_593_WI_1,2016-03-27,28,0.5765645805592543,0.5767443346542827,1.2422185669476857,1.0003117674950723,0.17680030615339687,0.8928571428571429,0.4642857142857143
AutoETS,FOODS_3_593_WI_1,2016-04-24,28,0.5750962772785623,0.6100869011066813,1.138828882065805,1.0608430713439838,0.18171031672701016,0.8928571428571429,0.5357142857142857
AutoETS,FOODS_3_593_WI_1,2016-05-22,28,0.5762081784386617,0.5295353307591854,2.1181413230367414,0.9190000256401346,0.1432259769827823,0.9642857142857143,0.25
AutoETS,FOODS_3_609_CA_3,2016-02-28,28,1.8326417704011064,1.299432615219095,0.3954794915884202,0.7090488911723817,0.4059687176384458,0.8571428571428571,3.2857142857142856
AutoETS,FOODS_3_609_CA_3,2016-03-27,28,1.8229027962716378,1.355974225288705,0.42659863267509823,0.7438543777880332,0.4298284870166273,0.8928571428571429,3.1785714285714284
AutoETS,FOODS_3_609_CA_3,2016-04-24,28,1.834403080872914,1.6822917225878924,0.44437894558925456,0.9170785527613493,0.5450666301660851,0.7857142857142857,3.7857142857142856
AutoETS,FOODS_3_609_CA_3,2016-05-22,28,1.8451053283767038,3.0086121216886133,2.808037980242706,1.6305909887190806,0.9429428179701895,0.25,1.0714285714285714
AutoETS,FOODS_3_612_CA_1,2016-02-28,28,1.1632088520055326,1.195283609362692,0.7606350241398949,1.0275743752309467,0.4078979593979662,0.7142857142857143,1.5714285714285714
AutoETS,FOODS_3_612_CA_1,2016-03-27,28,1.1797603195739015,1.0816265548880275,0.8653012439104221,0.9168188969761949,0.3270174349224001,0.75,1.25
AutoETS,FOODS_3_612_CA_1,2016-04-24,28,1.1912708600770219,1.1832198265100644,2.366439653020129,0.9932416431587717,0.31147871309069186,0.8214285714285714,0.5
AutoETS,FOODS_3_612_CA_1,2016-05-22,28,1.1821561338289963,0.9750246044483949,0.8029614389575017,0.8247849641403089,0.2883775081887087,0.8214285714285714,1.2142857142857142
AutoETS,FOODS_3_622_WI_2,2016-02-28,28,0.8782849239280774,0.9734442061551142,0.8792399281401031,1.108346710315193,0.30281303605551896,0.8214285714285714,1.1071428571428572
AutoETS,FOODS_3_622_WI_2,2016-03-27,28,0.9081225033288948,1.0021658467064882,0.7794623252161574,1.1035579924876433,0.28749067709205467,0.7857142857142857,1.2857142857142858
AutoETS,FOODS_3_622_WI_2,2016-04-24,28,0.9178433889602053,0.9781845086862777,1.0534294708929144,1.0657422828903642,0.28737809844681017,0.8928571428571429,0.9285714285714286
