model,unique_id,mase,floor_mase,beats_floor,improvement
PatchTST,HOBBIES_2_044_TX_2,0.9369545060168258,1.0995877634406797,True,0.14790384435978454
PatchTST,HOBBIES_2_044_WI_2,0.49423999898743604,0.6540056120922759,True,0.24428783201679627
PatchTST,HOBBIES_2_045_CA_3,1.1025294322513284,1.1178549013991357,True,0.013709712350525649
PatchTST,HOBBIES_2_060_TX_3,0.3109589528067671,0.5034457350673434,True,0.3823386888655006
PatchTST,HOBBIES_2_068_CA_3,0.7660557290986326,1.1170422846943366,True,0.31421062604782835
PatchTST,HOBBIES_2_071_TX_2,0.6510814878679032,1.2778539998587948,True,0.4904883594371118
PatchTST,HOBBIES_2_080_TX_1,0.5466789981332335,0.5423422784639959,False,-0.007996278072806673
PatchTST,HOBBIES_2_081_TX_2,0.7005429162064726,1.0545577867078961,True,0.3356998307381355
PatchTST,HOBBIES_2_096_WI_2,0.6634300020827022,0.8053480168504726,True,0.17621948747422078
PatchTST,HOBBIES_2_098_TX_3,1.2554262527935562,1.674494423824373,True,0.25026549212012794
PatchTST,HOBBIES_2_112_WI_3,0.48259269913422465,1.519452605690073,True,0.6823904231517304
PatchTST,HOBBIES_2_116_TX_1,0.8556066883435964,1.628599572005838,True,0.4746365509050193
PatchTST,HOBBIES_2_148_WI_2,0.3036138307436607,0.4883599694025641,True,0.37829910359956986
PatchTST,HOUSEHOLD_1_023_WI_1,0.8243715892452086,1.0346928609763553,True,0.2032692788975886
PatchTST,HOUSEHOLD_1_024_TX_1,0.7111021132146625,0.8489096529506406,True,0.1623347540659793
PatchTST,HOUSEHOLD_1_078_WI_2,0.8107701840616951,1.1843977495315212,True,0.3154578481912951
PatchTST,HOUSEHOLD_1_088_CA_3,0.8570519855547458,1.2551170001755145,True,0.3171537112198334
PatchTST,HOUSEHOLD_1_093_WI_2,0.8277720767945491,1.0378392685643085,True,0.2024082130370295
PatchTST,HOUSEHOLD_1_115_WI_1,0.7853617444336737,1.0312088376598953,True,0.2384066973127561
PatchTST,HOUSEHOLD_1_122_CA_3,0.9724751914432939,1.087519447018792,True,0.10578592952141508
PatchTST,HOUSEHOLD_1_130_CA_3,0.9373269344890186,1.0721711085027053,True,0.12576740125183705
PatchTST,HOUSEHOLD_1_140_TX_1,1.3336385172440661,1.4431196227048049,True,0.07586419291807622
PatchTST,HOUSEHOLD_1_147_CA_1,0.8893079211447539,1.1516735668516604,True,0.2278125097757846
PatchTST,HOUSEHOLD_1_157_CA_4,0.9780547102590817,1.1744505816508388,True,0.1672236145651168
PatchTST,HOUSEHOLD_1_162_WI_1,0.5298074799069602,0.5969313216542176,True,0.11244818174600657
PatchTST,HOUSEHOLD_1_165_WI_3,0.6050398691023928,0.6096485075525331,True,0.007559500914128159
PatchTST,HOUSEHOLD_1_166_WI_1,0.7941057641823391,1.0876121020033231,True,0.2698630672464577
PatchTST,HOUSEHOLD_1_170_CA_4,0.9479105255450953,0.9507294256920724,True,0.002964986746807785
PatchTST,HOUSEHOLD_1_177_TX_2,0.826898939067213,0.9263089193697007,True,0.10731838830843865
PatchTST,HOUSEHOLD_1_195_CA_2,0.9517736105812203,0.9723311445203004,True,0.021142523362472576
PatchTST,HOUSEHOLD_1_198_CA_1,0.6037101793275775,0.8158841054570883,True,0.2600540011876358
PatchTST,HOUSEHOLD_1_198_WI_1,0.9575709113041185,1.1996079598974962,True,0.201763456632998
PatchTST,HOUSEHOLD_1_204_CA_2,0.8480826739706583,0.9612827631710311,True,0.11775940809232244
PatchTST,HOUSEHOLD_1_204_TX_3,0.5916267298878399,0.5613175240483406,False,-0.0539965430277376
PatchTST,HOUSEHOLD_1_215_TX_3,0.7580964781474129,0.9404820317773199,True,0.19392773861424595
PatchTST,HOUSEHOLD_1_239_CA_3,0.8867126331257917,1.2038898798527558,True,0.26346034802265883
PatchTST,HOUSEHOLD_1_262_TX_1,0.854248687666813,1.1656259327840521,True,0.26713307962660604
PatchTST,HOUSEHOLD_1_278_TX_2,0.3993010151674732,0.7150253409251681,True,0.44155683398462586
PatchTST,HOUSEHOLD_1_295_CA_3,0.7343204976989955,0.9506467340315168,True,0.22755691319226623
PatchTST,HOUSEHOLD_1_312_WI_3,0.5938889866708589,0.6857054525450477,True,0.1339007376030117
PatchTST,HOUSEHOLD_1_320_CA_4,1.1281328222863367,1.4078669626612172,True,0.19869358951794258
PatchTST,HOUSEHOLD_1_323_CA_2,0.5744553451933979,0.9441404346531237,True,0.3915573106404957
PatchTST,HOUSEHOLD_1_323_TX_1,1.097547674842575,1.1773868578998226,True,0.06781049280578999
